City,Average Cost for Two,Has Table Booking,Has Online Delivery,Is Delivering Now,Price Range,Aggregate Rating,Votes,Aggregate Rating/Average Cost for Two,Longitude_Of_City,Latitude_Of_City
New Delhi,150,No,No,No,1,3.6,82,0.006,28.6139,77.209
New Delhi,850,Yes,Yes,No,2,3.5,99,0.004625000000000001,28.6139,77.209
New Delhi,100,No,No,No,1,3.6,114,0.009250000000000001,28.6139,77.209
New Delhi,650,No,No,No,2,3.6,427,0.0054285714285714284,28.6139,77.209
New Delhi,600,No,No,No,2,3.7,408,0.006166666666666667,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.5,60,0.009250000000000001,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.6,412,0.0152,28.6139,77.209
New Delhi,1500,No,No,No,3,3.9,38,0.01,28.6139,77.209
New Delhi,450,No,No,No,1,3.7,137,0.0074,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.5,259,0.024,28.6139,77.209
New Delhi,1500,No,Yes,No,3,3.6,148,0.00411764705882353,28.6139,77.209
New Delhi,850,No,Yes,No,2,3.6,268,0.036000000000000004,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.9,91,0.005538461538461539,28.6139,77.209
New Delhi,1500,Yes,Yes,No,3,3.5,104,0.006166666666666667,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.5,168,0.005,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,3.6,305,0.005142857142857143,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.8,75,0.0026,28.6139,77.209
New Delhi,950,No,Yes,No,2,3.7,41,0.008222222222222223,28.6139,77.209
New Delhi,800,No,Yes,No,2,3.5,34,0.005,28.6139,77.209
New Delhi,700,No,No,No,2,2.3,185,0.0024000000000000002,28.6139,77.209
New Delhi,450,No,Yes,No,1,2.3,18,0.004235294117647059,28.6139,77.209
New Delhi,550,No,Yes,No,2,2.4,137,0.00975,28.6139,77.209
New Delhi,400,No,Yes,No,1,2.0,84,0.0023333333333333335,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.2,182,0.0023333333333333335,28.6139,77.209
New Delhi,700,No,Yes,No,2,4.4,84,0.0036,28.6139,77.209
New Delhi,300,No,Yes,No,1,4.0,308,0.0058461538461538455,28.6139,77.209
New Delhi,900,Yes,Yes,No,2,4.0,153,0.0038947368421052633,28.6139,77.209
New Delhi,500,No,Yes,No,2,4.0,244,0.004375,28.6139,77.209
New Delhi,700,No,Yes,No,2,4.1,84,0.0032857142857142855,28.6139,77.209
New Delhi,800,No,Yes,No,2,4.0,255,0.0051111111111111105,28.6139,77.209
New Delhi,300,No,Yes,No,1,4.3,126,0.004363636363636364,28.6139,77.209
New Delhi,1000,No,Yes,No,3,4.0,53,0.005,28.6139,77.209
New Delhi,250,No,Yes,No,1,4.1,135,0.003666666666666667,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,10,0.006285714285714286,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,47,0.013333333333333334,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,1,0.0044444444444444444,28.6139,77.209
New Delhi,600,No,No,No,2,0.0,2,0.008,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,2,0.005857142857142857,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,2,0.005,28.6139,77.209
New Delhi,1200,Yes,Yes,No,3,4.2,278,0.014333333333333333,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,20,0.004,28.6139,77.209
New Delhi,350,No,Yes,No,1,2.7,7,0.016399999999999998,28.6139,77.209
New Delhi,350,No,No,No,1,3.0,6,0.010666666666666668,28.6139,77.209
New Delhi,400,No,No,No,1,3.2,13,0.011,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,14,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,2.9,18,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,3.0,6,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,3.1,7,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,3.1,10,0.0035,28.6139,77.209
New Delhi,700,No,No,No,2,3.2,21,0.010666666666666668,28.6139,77.209
New Delhi,350,No,No,No,1,3.5,25,0.007714285714285715,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.5,24,0.008571428571428572,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,3,0.008,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,3,0.010333333333333333,28.6139,77.209
New Delhi,450,No,No,No,1,0.0,2,0.019333333333333334,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.6,4,0.012,28.6139,77.209
New Delhi,450,No,No,No,1,3.2,19,0.006888888888888889,28.6139,77.209
New Delhi,150,No,No,No,1,2.9,5,0.008857142857142857,28.6139,77.209
New Delhi,150,No,No,No,1,2.9,7,0.004571428571428572,28.6139,77.209
New Delhi,350,No,Yes,No,1,2.8,7,0.01,28.6139,77.209
New Delhi,300,No,No,No,1,2.9,4,0.005833333333333334,28.6139,77.209
New Delhi,150,No,No,No,1,2.7,20,0.0,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.1,13,0.0,28.6139,77.209
New Delhi,1100,Yes,Yes,No,3,3.2,51,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,2.7,14,0.008666666666666666,28.6139,77.209
New Delhi,250,No,No,No,1,3.0,8,0.0071111111111111115,28.6139,77.209
New Delhi,750,Yes,No,No,2,2.7,29,0.019333333333333334,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.7,11,0.019333333333333334,28.6139,77.209
New Delhi,350,No,No,No,1,2.7,28,0.008,28.6139,77.209
New Delhi,150,No,No,No,1,2.6,25,0.009666666666666667,28.6139,77.209
New Delhi,650,No,No,No,2,3.2,86,0.018000000000000002,28.6139,77.209
New Delhi,200,No,No,No,1,2.9,6,0.010333333333333333,28.6139,77.209
New Delhi,500,No,No,No,2,2.7,33,0.0029090909090909093,28.6139,77.209
New Delhi,200,No,No,No,1,3.1,34,0.0054,28.6139,77.209
New Delhi,100,No,No,No,1,3.0,8,0.012,28.6139,77.209
New Delhi,900,Yes,Yes,No,2,3.1,77,0.0036000000000000003,28.6139,77.209
New Delhi,350,No,No,No,1,3.2,24,0.009000000000000001,28.6139,77.209
New Delhi,250,No,No,No,1,2.7,14,0.007714285714285715,28.6139,77.209
New Delhi,500,No,No,No,2,2.7,46,0.017333333333333333,28.6139,77.209
New Delhi,350,No,No,No,1,2.6,61,0.004923076923076923,28.6139,77.209
New Delhi,650,No,Yes,No,2,2.7,60,0.014499999999999999,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.0,20,0.0054,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,45,0.0155,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.8,8,0.03,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.3,21,0.0034444444444444444,28.6139,77.209
New Delhi,250,No,No,No,1,2.9,5,0.009142857142857144,28.6139,77.209
New Delhi,100,No,No,No,1,3.0,22,0.0108,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.7,5,0.0054,28.6139,77.209
New Delhi,250,No,No,No,1,2.9,5,0.0074285714285714285,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,4,0.004153846153846154,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.6,53,0.0075,28.6139,77.209
New Delhi,400,No,No,No,1,2.8,11,0.011,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.3,58,0.009333333333333332,28.6139,77.209
New Delhi,350,No,Yes,No,1,2.8,15,0.0066,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,26,0.0116,28.6139,77.209
New Delhi,200,No,No,No,1,3.0,18,0.03,28.6139,77.209
New Delhi,600,No,No,No,2,2.8,49,0.0054,28.6139,77.209
New Delhi,400,No,No,No,1,3.1,7,0.0116,28.6139,77.209
New Delhi,250,No,No,No,1,3.1,7,0.0075,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.2,23,0.004333333333333333,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.1,53,0.006999999999999999,28.6139,77.209
New Delhi,2000,Yes,No,No,4,3.1,80,0.009428571428571429,28.6139,77.209
New Delhi,550,No,Yes,No,2,3.4,33,0.008,28.6139,77.209
New Delhi,150,No,No,No,1,3.7,39,0.010333333333333333,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.6,165,0.015,28.6139,77.209
New Delhi,250,No,No,No,1,3.7,72,0.004666666666666666,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.7,49,0.00775,28.6139,77.209
New Delhi,550,No,No,No,2,3.7,57,0.0124,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.7,65,0.005333333333333334,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,1,0.00775,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.00155,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0061818181818181816,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.024666666666666667,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,2,0.0072,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,1,0.0148,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0074,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.006727272727272728,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.012333333333333333,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,600,No,No,No,2,0.0,2,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,550,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,2.4,49,0.0,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.4,76,0.0,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.4,36,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,3.1,12,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,2.8,14,0.0,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.3,48,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,3.2,12,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,2.9,4,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,7,0.0,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.7,49,0.005333333333333333,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,5,0.0048,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.5,25,0.008,28.6139,77.209
New Delhi,250,No,No,No,1,2.8,11,0.031,28.6139,77.209
New Delhi,250,No,No,No,1,3.2,44,0.027999999999999997,28.6139,77.209
New Delhi,250,No,No,No,1,2.8,8,0.011,28.6139,77.209
New Delhi,500,No,No,No,2,3.1,22,0.009142857142857144,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,23,0.009666666666666667,28.6139,77.209
New Delhi,400,No,No,No,1,2.8,69,0.01,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,2.6,94,0.0054,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.1,81,0.01,28.6139,77.209
New Delhi,150,No,No,No,1,3.3,16,0.005,28.6139,77.209
New Delhi,50,No,No,No,1,3.6,32,0.0112,28.6139,77.209
New Delhi,150,No,No,No,1,3.5,16,0.0128,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.7,79,0.0112,28.6139,77.209
New Delhi,200,No,No,No,1,3.8,94,0.0062,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.9,254,0.011,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.7,410,0.006999999999999999,28.6139,77.209
New Delhi,450,No,Yes,No,1,3.6,100,0.0026,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.00775,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,3,0.022,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.07200000000000001,28.6139,77.209
New Delhi,700,No,Yes,No,2,2.2,119,0.023333333333333334,28.6139,77.209
New Delhi,700,No,No,No,2,2.6,27,0.009250000000000001,28.6139,77.209
New Delhi,450,No,No,No,1,3.1,5,0.019,28.6139,77.209
New Delhi,900,Yes,No,No,2,3.0,25,0.0078,28.6139,77.209
New Delhi,300,No,No,No,1,2.8,4,0.009250000000000001,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,24,0.008,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,30,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,2.8,19,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,2.6,35,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,3.3,28,0.003142857142857143,28.6139,77.209
New Delhi,100,No,No,No,1,2.7,11,0.0037142857142857142,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.7,29,0.006888888888888889,28.6139,77.209
New Delhi,200,No,No,No,1,3.0,6,0.0033333333333333335,28.6139,77.209
New Delhi,200,No,No,No,1,3.0,6,0.009333333333333332,28.6139,77.209
New Delhi,300,No,No,No,1,2.9,9,0.01,28.6139,77.209
New Delhi,400,No,No,No,1,2.9,5,0.0075,28.6139,77.209
New Delhi,250,No,No,No,1,2.8,10,0.006999999999999999,28.6139,77.209
New Delhi,500,No,No,No,2,2.9,4,0.006500000000000001,28.6139,77.209
New Delhi,900,Yes,No,No,2,3.3,26,0.007333333333333333,28.6139,77.209
New Delhi,150,No,No,No,1,3.0,13,0.027000000000000003,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.5,90,0.0054,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,3,0.015,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,1,0.015,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.009666666666666667,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0072499999999999995,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.0112,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0058,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,3,0.0036666666666666666,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.02,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.007,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,1,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,3.0,7,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,2.9,4,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,2.9,9,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,2.9,6,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,700,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.008571428571428572,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0072499999999999995,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,3,0.0116,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,1,0.0072499999999999995,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,600,No,No,No,2,0.0,1,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,3.4,91,0.0,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,3.2,151,0.0,28.6139,77.209
New Delhi,1000,No,No,No,3,2.8,83,0.0,28.6139,77.209
New Delhi,700,No,No,No,2,2.9,4,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,3.0,4,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.0068,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0032,28.6139,77.209
New Delhi,600,No,Yes,No,2,0.0,0,0.0028,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.004142857142857143,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,2,0.006,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,3,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,2,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,1000,Yes,No,No,3,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,1200,No,No,No,3,0.0,1,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,Yes,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,2000,No,Yes,No,4,3.4,220,0.0,28.6139,77.209
New Delhi,2100,Yes,No,No,4,3.4,570,0.0,28.6139,77.209
New Delhi,1100,No,Yes,No,3,3.8,565,0.0,28.6139,77.209
New Delhi,2200,Yes,Yes,No,4,3.5,498,0.0,28.6139,77.209
New Delhi,700,No,No,No,2,4.1,92,0.0,28.6139,77.209
New Delhi,1200,Yes,No,No,3,3.2,20,0.0,28.6139,77.209
New Delhi,2000,Yes,No,No,4,0.0,2,0.0,28.6139,77.209
New Delhi,1000,Yes,No,No,3,0.0,0,0.0,28.6139,77.209
New Delhi,2000,Yes,No,No,4,0.0,0,0.0,28.6139,77.209
New Delhi,2000,Yes,No,No,4,0.0,1,0.0017,28.6139,77.209
New Delhi,1000,No,No,No,3,0.0,0,0.001619047619047619,28.6139,77.209
New Delhi,350,No,Yes,Yes,1,3.8,727,0.0034545454545454545,28.6139,77.209
New Delhi,250,No,No,No,1,3.2,62,0.001590909090909091,28.6139,77.209
New Delhi,400,No,Yes,No,1,2.6,52,0.005857142857142857,28.6139,77.209
New Delhi,200,No,No,No,1,3.2,16,0.002666666666666667,28.6139,77.209
New Delhi,700,No,No,No,2,2.8,94,0.0,28.6139,77.209
New Delhi,400,No,Yes,No,1,2.9,39,0.0,28.6139,77.209
New Delhi,800,No,Yes,No,2,3.3,255,0.0,28.6139,77.209
New Delhi,1200,No,No,No,3,2.7,47,0.0,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.1,25,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,3.1,16,0.010857142857142857,28.6139,77.209
New Delhi,500,No,No,No,2,3.1,105,0.0128,28.6139,77.209
New Delhi,700,No,No,No,2,3.0,12,0.006500000000000001,28.6139,77.209
New Delhi,400,No,No,No,1,3.1,17,0.016,28.6139,77.209
New Delhi,200,No,No,No,1,3.3,32,0.004,28.6139,77.209
New Delhi,850,Yes,Yes,No,2,3.4,101,0.0072499999999999995,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,8,0.004125,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.4,68,0.0022500000000000003,28.6139,77.209
New Delhi,450,No,No,No,1,2.7,20,0.00775,28.6139,77.209
New Delhi,100,No,No,No,1,3.7,78,0.0062,28.6139,77.209
New Delhi,300,No,No,No,1,3.5,62,0.0062,28.6139,77.209
New Delhi,300,No,No,No,1,3.7,142,0.004285714285714286,28.6139,77.209
New Delhi,300,No,No,No,1,3.5,41,0.00775,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.6,122,0.0165,28.6139,77.209
New Delhi,300,No,No,No,1,3.5,20,0.004,28.6139,77.209
New Delhi,300,No,No,No,1,3.7,128,0.010666666666666668,28.6139,77.209
New Delhi,1600,Yes,Yes,No,3,4.1,155,0.0068,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.3,28,0.006,28.6139,77.209
New Delhi,200,No,No,No,1,3.2,15,0.037000000000000005,28.6139,77.209
New Delhi,400,No,No,No,1,3.2,21,0.011666666666666667,28.6139,77.209
New Delhi,400,No,No,No,1,2.7,9,0.012333333333333333,28.6139,77.209
New Delhi,150,No,No,No,1,2.8,13,0.011666666666666667,28.6139,77.209
New Delhi,800,Yes,No,No,2,3.3,97,0.0072,28.6139,77.209
New Delhi,350,No,No,No,1,3.5,38,0.011666666666666667,28.6139,77.209
New Delhi,250,No,No,No,1,3.8,234,0.012333333333333333,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,3,0.0025624999999999997,28.6139,77.209
New Delhi,1200,Yes,No,No,3,4.3,113,0.0055,28.6139,77.209
New Delhi,400,No,No,No,1,3.4,33,0.016,28.6139,77.209
New Delhi,650,No,No,No,2,3.1,18,0.008,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,6,0.006750000000000001,28.6139,77.209
New Delhi,500,No,No,No,2,2.7,31,0.018666666666666665,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.3,19,0.004125,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,13,0.01,28.6139,77.209
New Delhi,800,No,No,No,2,2.9,48,0.0152,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,25,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,3.2,13,0.0035833333333333333,28.6139,77.209
New Delhi,700,No,No,No,2,3.3,79,0.0085,28.6139,77.209
New Delhi,600,No,No,No,2,3.2,32,0.0047692307692307695,28.6139,77.209
New Delhi,400,No,No,No,1,3.3,11,0.010333333333333333,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.6,87,0.0054,28.6139,77.209
New Delhi,350,No,No,No,1,3.3,28,0.0066,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.6,69,0.010666666666666668,28.6139,77.209
New Delhi,350,No,No,No,1,3.2,41,0.0036249999999999998,28.6139,77.209
New Delhi,1100,No,Yes,No,3,3.5,120,0.010333333333333333,28.6139,77.209
New Delhi,600,No,No,No,2,3.5,107,0.008,28.6139,77.209
New Delhi,400,No,No,No,1,3.5,33,0.004714285714285714,28.6139,77.209
New Delhi,1200,Yes,No,No,3,3.8,371,0.005333333333333334,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,2.4,96,0.00825,28.6139,77.209
New Delhi,400,No,No,No,1,4.1,60,0.0052,28.6139,77.209
New Delhi,800,No,Yes,No,2,4.1,137,0.009428571428571429,28.6139,77.209
New Delhi,700,No,Yes,No,2,2.6,34,0.0052,28.6139,77.209
New Delhi,250,No,No,No,1,2.9,22,0.009142857142857144,28.6139,77.209
New Delhi,750,Yes,Yes,No,2,3.3,27,0.003181818181818182,28.6139,77.209
New Delhi,600,No,No,No,2,3.6,62,0.005833333333333334,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.5,57,0.00875,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,15,0.0031666666666666666,28.6139,77.209
New Delhi,700,No,No,No,2,3.1,17,0.0024,28.6139,77.209
New Delhi,400,No,No,No,1,3.2,10,0.010249999999999999,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,21,0.005124999999999999,28.6139,77.209
New Delhi,500,No,No,No,2,2.5,20,0.0037142857142857142,28.6139,77.209
New Delhi,150,No,No,No,1,3.1,7,0.0116,28.6139,77.209
New Delhi,500,No,No,No,2,3.0,5,0.004399999999999999,28.6139,77.209
New Delhi,150,No,No,No,1,3.2,7,0.006,28.6139,77.209
New Delhi,700,No,No,No,2,3.4,57,0.01,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,31,0.010333333333333333,28.6139,77.209
New Delhi,600,No,No,No,2,3.0,6,0.004428571428571428,28.6139,77.209
New Delhi,550,No,No,No,2,2.9,8,0.008,28.6139,77.209
New Delhi,500,No,No,No,2,3.0,4,0.010333333333333333,28.6139,77.209
New Delhi,900,Yes,No,No,2,3.0,8,0.005,28.6139,77.209
New Delhi,500,No,No,No,2,3.1,9,0.020666666666666667,28.6139,77.209
New Delhi,200,No,No,No,1,2.9,5,0.006,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.4,25,0.021333333333333336,28.6139,77.209
New Delhi,100,No,Yes,No,1,3.8,85,0.004857142857142857,28.6139,77.209
New Delhi,500,No,No,No,2,3.5,53,0.010666666666666668,28.6139,77.209
New Delhi,200,No,Yes,No,1,3.7,39,0.005,28.6139,77.209
New Delhi,150,No,No,No,1,3.7,39,0.005272727272727273,28.6139,77.209
New Delhi,700,No,No,No,2,3.6,99,0.006,28.6139,77.209
New Delhi,400,No,No,No,1,3.6,20,0.0033333333333333335,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0062,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,0,0.014499999999999999,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0085,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.038,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.007,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.018500000000000003,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.024666666666666667,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.005142857142857143,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.009000000000000001,28.6139,77.209
New Delhi,500,No,No,No,2,0.0,1,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
